indtypeName,entName
0.0,佛山林氏宫廷电子商务有限公司
0.0,奎屯喜来登商店
0.0,四会市誉辉珠宝专柜
0.0,深圳市卡蒂伊珠宝有限公司
2.0,四川智易家网络科技有限公司
0.0,佛山市南海区沭慕月绿植店
1.0,广州市绣眉堂化妆品有限公司
0.0,新疆友好（集团）股份有限公司乌鲁木齐友好时尚购物中心长春路店（天王手表）
19.0,深圳市时创达数码科技有限公司
5.0,天山区光明路时代广美水丽人保健按摩店
0.0,长春市惠赢商贸有限公司
0.0,广州唯品会电子商务有限公司
1.0,长春市自信狼贸易有限公司
2.0,深圳市龙岗区进博商贸行
0.0,成都鑫力嘉汽车销售服务有限公司
8.0,佛山市斯盖天空健身有限公司
12.0,惠州市榴泰芒食品有限公司
3.0,高新区（新市区）北京中路窄巷子市井火锅店
6.0,北京虎翼腾阳科技有限公司四川分公司
27.0,长春市海之家装饰工程有限公司
1.0,广州罗奇汽车用品有限公司
0.0,深圳闪电修网络科技有限公司
0.0,广州唯品会电子商务有限公司
2.0,腾讯音乐娱乐（深圳）有限公司
8.0,广州花都区星汇力健身有限公司
4.0,一芽宝贝（珠海）企业管理有限公司
12.0,吉林梅禾友品食品有限公司
0.0,松原市子轩新能源科技有限公司
0.0,深圳市六路科技有限公司
8.0,广州市黑狮子市桥健身有限公司
2.0,深圳市脸萌科技有限公司
6.0,广州洛爱生物科技有限公司
2.0,深圳市腾讯计算机系统有限公司
0.0,深圳市壹佳壹医疗器械有限公司
1.0,深圳美华丽贸易有限公司
5.0,新市区天津北路单车兔理发店
12.0,东莞亿智食品有限公司
3.0,广州市越秀区疆之味大盘鸡美食店
5.0,南充市嘉陵区艺足印象足浴馆
1.0,广州云悠飞贸易有限公司
12.0,麦趣尔集团股份有限公司
1.0,广州兰琦诺化妆品有限公司
1.0,广汽丰田汽车销售有限公司
0.0,伊州区宝路嘉实多汽车养护店
7.0,广东望天湖生物科技股份有限公司
7.0,广州市御奴生物科技有限公司
2.0,深圳百寿健康信息技术有限公司
2.0,广东百世传承信息科技有限公司
4.0,长白山保护开发区恩泽酒店管理有限公司
1.0,广州道程电子商务有限公司
14.0,那是家大潮玩（广东）文化创意有限公司
7.0,极是（广州）生物技术有限公司
1.0,新疆法诗曼商贸有限公司
4.0,德堂健康管理（东莞）有限公司
1.0,东莞市四季精选服装有限公司
0.0,河源市彩新达贸易有限公司
3.0,广州市天河区长兴新鼎胜餐饮店
28.0,长春肤康医院
2.0,海南掌上能量传媒有限公司广州分公司
1.0,小米之家商业有限公司成都第五分公司
4.0,黑龙江国之旅游有限公司长白山保护开发区分公司
2.0,成都圣睿弘教育科技有限公司
1.0,长春一汽汽车贸易城开发集团股份有限公司
0.0,青羊区陈朝勇服装经营部
0.0,峨眉山市萌田通信器材经营部
1.0,广州魔咕彩化妆品有限公司
1.0,广州兹伊翰服饰有限公司
0.0,广州岱依梦贸易有限公司
1.0,广州玉创化妆品有限公司
1.0,广州纤蔻化妆品有限公司
0.0,周生生（中国）商业有限公司成都金牛凯德分店
15.0,中国移动通信集团广东有限公司德庆分公司
20.0,水磨沟区龙盛街名仕佳汽车服务部
0.0,珠海市香洲区南屏镇锦峰珠宝专卖店
3.0,内江市东兴区曾龙山面馆
2.0,广州糯米糍信息科技有限公司
3.0,朝阳区火炭红木炭火锅店
1.0,广州市东八区国际贸易有限公司
0.0,广州林芝参药业连锁有限公司
1.0,广州美束佳化妆品有限公司
4.0,成都蕊华文化传播有限公司
0.0,四川一心堂医药连锁有限公司江安下长镇店
1.0,南充市顺庆区虎太郎烘焙屋
0.0,吴川市黄坡创意新商贸店
2.0,深圳优苗康健康管理有限公司
1.0,广州市泰通汽车贸易有限公司
1.0,深圳竹芒科技有限公司
1.0,广州名药汇医药有限公司
1.0,深圳炜业服饰有限公司
0.0,长春欧亚集团辽源欧亚置业有限公司
0.0,广州唯品会电子商务有限公司
0.0,成都屈臣氏个人用品商店有限公司双流东升街道分店
0.0,成都国美电器有限公司成仁路口商城
1.0,广州诺颜电子商务有限公司
4.0,四川博大启程教育咨询有限公司
11.0,新疆淘乐梦电子商务有限公司
0.0,遂宁清巍瑞华汽车销售服务有限公司
11.0,长城宽带网络服务有限公司肇庆分公司四会营业厅
0.0,昌吉市海港商店
15.0,中国移动通信集团广东有限公司高新区分公司
0.0,深圳市乐酷坊贸易有限公司
19.0,广州金玺创意科技有限公司
3.0,遂宁市开发区泽龙君欢聚柴火鸡餐饮店
1.0,广州鹏扬皮具有限公司
6.0,喀什一起玩网络科技有限公司
1.0,迪范（广州）贸易有限公司
1.0,唯品会（中国）有限公司
9.0,ＴＣＬ王牌电器（惠州）有限公司
0.0,广州婉美商贸有限公司
8.0,伊犁维卡体育服务有限公司
10.0,惠州市天华宇实业有限公司
13.0,自贡高新区启宸酒店
3.0,高新区（新市区）北京南路伟福记美食坊
1.0,广州优衣莱服饰有限公司
0.0,四会市尚和珠宝店
4.0,凉山亲和航空服务有限公司
1.0,佛山市南海区大唛好食品店
0.0,长春市启晾商贸有限公司
3.0,叙永县屋头串串店
1.0,广州市白云区均禾明赫百货商行
8.0,广州市古德菲力体育有限公司白云汇分公司
2.0,广州市朴朴网络科技有限公司
0.0,成都家满新鲜贸易有限公司
2.0,深圳市小仓科技有限公司
0.0,广州唯品会电子商务有限公司
1.0,广州晶能贸易有限公司
2.0,自贡市郭金网络科技有限公司
1.0,四会市鑫宝福翡翠专柜
2.0,惠州市登临科技有限公司
4.0,北京中公教育科技有限公司德阳分公司
30.0,广州顺心捷达快运有限公司
1.0,广州橘可化妆品有限公司
1.0,广州名药汇医药有限公司
1.0,赛力斯汽车销售服务（深圳）有限公司
0.0,佛山市千同家具有限公司
1.0,广州思妍雅服饰有限公司
3.0,珠海汉味八方餐饮管理有限公司
0.0,昌吉市北京北路足力健鞋店
0.0,深圳金燕来商贸有限公司龙岗山姆经营部
0.0,成都双流惠吉邻里食品超市有限责任公司
0.0,阆中市馋系家食品店
0.0,深圳美团优选科技有限公司
0.0,敏华互联网零售（惠州）有限公司
13.0,南部县八尔湖镇美宿酒店
0.0,广州唯品会电子商务有限公司
0.0,云浮天天邦健医药连锁有限公司
5.0,深圳市宝安区魅丽美容美发店
0.0,深圳市绿果科技有限公司
0.0,成都珠流伊医疗器械经营部
0.0,江门市森梦家居有限公司
1.0,王大可（广州）贸易有限公司
1.0,昌吉市家世界装修材料配送中心
1.0,深圳竹芒科技有限公司
1.0,中山时尚熊电子科技有限公司
3.0,双阳区晨宇商厦咕噜噜烤肉拌饭商铺
3.0,阆中市氿大碗火锅店
16.0,北京中公教育科技有限公司松原分公司
3.0,朝阳区然溪谷饮品店
5.0,连州市囍悦旅拍摄影店
4.0,北京中公教育科技有限公司白城分公司
6.0,广州趣丸网络科技有限公司
0.0,阳江市江城区蜜雪儿商贸有限公司
9.0,华为技术有限公司
3.0,同庆堂凉茶（深圳）有限公司下沙村八坊店
2.0,长春绒彦锦科技有限公司
25.0,广汽埃安新能源汽车股份有限公司
9.0,TCL电子（惠州）有限公司
3.0,南充市顺庆区舍下火锅店
17.0,华帝股份有限公司
1.0,永嘉红蜻蜓贸易有限公司达州通川中路店
7.0,广州启合网络科技有限公司
17.0,华帝股份有限公司
9.0,中山泓龙电子科技有限公司
1.0,广州胎轮汽配用品有限公司
0.0,深圳市瑞希黎生物科技有限公司
1.0,广州梓睿电子商务有限公司
1.0,广州纤姿媚化妆品有限公司
7.0,广州信莲生物科技有限公司
1.0,广州晶东贸易有限公司
18.0,深圳市西喜里电子商务有限公司
7.0,美味觉醒（广州）食品科技有限公司
0.0,深圳市竹芒信息技术有限公司
7.0,四川优师道教育科技有限公司
3.0,深圳市大鹏新区金记烧鹅快餐店
4.0,广州德恩心理咨询服务有限公司
5.0,南充市顺庆区亚体恒力运动馆
0.0,东莞市虎门传话鸽电子商务商行
2.0,广州三盈网络科技有限公司
0.0,磐石市富太镇陈凤霞蔬菜水果食杂店
6.0,四川新时和济生物科技有限公司
4.0,新疆华凌工贸（集团）有限公司（老华凌市场E区2楼24号优学派）
6.0,广州叽咕未来科技有限公司
1.0,深圳市乾易基科技有限公司
0.0,惠州大亚湾钰龙瓷砖卫浴批发店
22.0,广州熹熹传媒有限公司
1.0,广州市宠伽宠物有限公司
1.0,吉林省永新堂大药房连锁有限公司
0.0,深圳美团优选科技有限公司
0.0,经济技术开发区中东大市场雅之鞋行
1.0,广州天顺汽贸有限公司
25.0,广汽丰田汽车有限公司
0.0,长春欧亚卖场有限责任公司
1.0,深圳来电科技有限公司
0.0,茂南区鳌头镇富富文具店
7.0,广州市动景计算机科技有限公司
12.0,乌鲁木齐香疆源食品有限公司
3.0,****
0.0,东莞鑫笠零贸易有限公司
2.0,深圳街电科技有限公司
0.0,广州健友大药房有限公司
1.0,深圳京东达新贸易有限公司
1.0,前郭尔罗斯蒙古族自治县长山镇欣客来生鲜超市
0.0,资中县惠真超市经营部
1.0,广州伊桦贸易有限公司
0.0,和田市好迪家私生活馆
5.0,广州市海珠区乔尼亚江湾美容美发店
16.0,临江市万乐福购物广场（三楼淘气堡）
3.0,自贡市高新区潮本味汤锅店
0.0,广州网约车二手车销售有限公司
8.0,佛山市维扬健身发展有限公司
1.0,广州晶东贸易有限公司
0.0,成都双流岩岩燕商贸经营部
0.0,乌鲁木齐经济开发区(头屯河区)爸爸糖烘焙店
12.0,东莞桃李面包有限公司
29.0,深圳市保联五金有限公司
1.0,广州市轩男服饰有限公司
12.0,骏发（惠州）饼干厂有限公司
0.0,东莞市蝶伊惠商贸有限公司
5.0,肇庆市端州区端泊停车场管理有限公司
0.0,沃尔玛(深圳)商业零售有限公司
1.0,松原市红福达食品有限公司
0.0,吉林省互强商贸有限公司
1.0,梨树县梨树镇庆庆东北特产超市
8.0,雅安市雨城区易燃舞蹈工作室
2.0,公主岭市琳琳信息技术服务有限公司
13.0,遂宁市金春宾馆
0.0,佛山市淳芝五金有限公司
2.0,唯品会(肇庆)电子商务有限公司
0.0,三百三（深圳）商贸有限公司
0.0,广州唯品会电子商务有限公司
1.0,四会市熙彦翡翠专柜
1.0,广州雅丝琳化妆品有限公司
14.0,广州津虹网络传媒有限公司
1.0,深圳市柏氏达电子科技有限公司
7.0,广州智食网络科技有限公司
15.0,深圳市百易信息技术有限公司
6.0,鹤山集阁网络科技有限公司
20.0,清远市万豪汽车服务有限公司
0.0,昌吉市鸿鼎到家仓储部
0.0,隆昌老百姓生活超市九虹苑连锁店
1.0,遂宁东风南方汽车销售服务有限公司
1.0,深圳荃能网络科技有限公司
1.0,四川绿膳堂食品有限公司
3.0,广安市广安区佰集烧烤吧旭岩店
7.0,佛山市米德绮罗生物科技有限公司
19.0,广州丰荟生态科技有限公司
3.0,成华区仲宏餐饮店
0.0,三台县潼川镇刘海兵皮鞋店
15.0,中国移动通信集团广东有限公司汕头分公司
1.0,吉林省军华宝骏汽车销售服务有限公司
1.0,广州韩晓妃贸易有限公司
0.0,深圳市读缘服装有限公司
5.0,东莞市时代婚恋婚姻介绍服务有限公司
2.0,腾讯音乐娱乐科技（深圳）有限公司
2.0,广州瞬马科技有限公司
6.0,中山市上状元电子科技有限公司
7.0,深圳市掌游世界科技有限公司
8.0,宜宾星悦健身有限责任公司
1.0,郫都区美盛冷冻食品经营部
28.0,成都成华天使之翼整形美容医院有限公司
9.0,华为终端有限公司
6.0,木及（广州）科技有限公司
1.0,深圳竹芒科技有限公司
3.0,百胜餐饮（广东）有限公司
7.0,控卡（广州）食品科技有限公司
2.0,美团科技有限公司
1.0,四川蜀忆辰商贸有限公司
4.0,深圳市全季酒店管理有限公司
0.0,广州唯品会电子商务有限公司
3.0,公主岭市蜜雪冰淇淋饮品店
0.0,宜宾市玉琼河田汽车销售服务有限公司
7.0,广州麦逊生物科技有限公司
0.0,高新区便家便利店
10.0,成都中港置业有限公司
0.0,肇庆砚通贸易有限公司
6.0,中山市添翼信息科技有限公司
3.0,二道区沈老头包子铺鲁辉国际城店
5.0,广州市白云区永平惟匀轻奢逆龄美容馆
3.0,延吉市公主餐饮有限公司牛市街分公司（公主啤酒店）
3.0,深圳市宝安区松岗鑫零点微吧烧烤餐厅
5.0,深圳市龙岗区优优生活视觉工作室
0.0,九台区九台欧雅软装店
7.0,耐力运动科技（广州）有限公司
1.0,广州市良鹏电子商务有限公司
7.0,深圳市凯迪仕智能科技股份有限公司
3.0,南关区川品香毛血旺店
0.0,宜宾丽雅百货有限公司
5.0,大邑县女王美容店
0.0,佛山市顺德区狄灵家具店
1.0,东莞市万研贸易有限公司
0.0,广州唯品会电子商务有限公司
9.0,汕头市澄海区飞际电子厂
12.0,中江县贺氏粮油食品有限公司
13.0,四川嘉恒达酒店投资管理有限公司峨眉山恒邦艾美度假酒店
0.0,新疆茂业国际商贸有限责任公司
1.0,广州市迅合行贸易有限公司
0.0,华蓥市天天平安商贸有限公司清溪路分店
0.0,封开县南丰镇阿英商店
0.0,深圳市龙岗区胜荣耀食品店
9.0,华为终端有限公司
3.0,自贡市天宇房地产开发有限公司松悦酒店
7.0,广州快娱网络科技有限公司
0.0,隆昌县金鹅镇隆昌珠宝城
8.0,邛崃市文君街道菩提瑜伽馆
2.0,深圳百寿健康信息技术有限公司
0.0,惠州酷友网络科技有限公司
25.0,一汽—大众汽车有限公司
1.0,广州斯蕾雅化妆品有限公司
1.0,揭阳市名行天下家居用品有限公司
6.0,广州集芳丹生物科技有限公司
0.0,佛山市南海区臻品涧珠宝商行
21.0,广州首品化妆品有限公司
1.0,深圳市轻松到家科技股份有限公司
1.0,广州颜姿化妆品有限公司
3.0,东莞市茶山亮亮尚品餐饮店
1.0,柔美尔科技（深圳）有限公司
0.0,宜宾市翠屏区桂源便利店
7.0,广州英雪诗科技发展有限公司
1.0,广州倩辰化妆品有限公司
7.0,广州万孚健康科技有限公司
1.0,成都京东世纪贸易有限公司
0.0,四会市浩燕珠宝店
5.0,库尔勒元创麦芒摄影服务部
0.0,通江县德鑫仓储钻石超市
0.0,广东好万家药房连锁有限公司
2.0,成都西维数码科技有限公司
7.0,广州熠熠前程互联网技术有限公司
13.0,巴中市巴州区七天酒店管理有限公司
0.0,自贡沐扬商贸有限公司
6.0,中山市小天才科技有限公司
11.0,广州好水易达网络科技有限公司
5.0,大邑县养之阁按摩店
0.0,深圳美团优选科技有限公司
0.0,重庆百货大楼股份有限公司新世纪百货阆中商都
1.0,广州瑂诺丝化妆品有限公司
0.0,深圳市竹芒信息技术有限公司
0.0,长春欧亚卖场有限责任公司
1.0,广州安园贸易有限公司
0.0,扶余市智宇综合超市
1.0,长春市常程商贸行
7.0,广东梵西生物科技有限公司
0.0,南充市顺庆区丽蓉土货坊
23.0,长春市鑫德运驾驶员培训有限公司
20.0,雅安市联创通讯有限公司嘉陵分公司
2.0,腾讯音乐娱乐科技（深圳）有限公司
10.0,伊犁旭都物业管理服务有限公司
3.0,惠东县平海镇港湾一号海鲜坊
29.0,广州旭源新材料有限公司
26.0,深圳市宝安区福永慕思莉服装厂
5.0,深圳市南山区百莲凯桃源美容工作室
6.0,广州天宸健康科技有限公司
1.0,延吉市田园亿品生鲜食品超市
1.0,阳春市阳洋物语优选食品店
1.0,深圳竹芒科技有限公司
0.0,佛山市容阳电器科技有限公司
0.0,潮州市枫溪区满氛百货网上经营部
1.0,广州茶妙妙化妆品有限公司
3.0,百胜餐饮（广东）有限公司广州肯德基南沙大宏锦绣餐厅
0.0,中山市昊云电子商务有限公司
3.0,华蓥市糖糖奶茶店
20.0,乌鲁木齐市利民汽车修理有限责任公司
26.0,广州纤云服装有限公司
2.0,深圳百寿健康信息技术有限公司
9.0,TCL电子（惠州）有限公司
2.0,北京神州数码科捷技术服务有限公司龙岗分公司
0.0,新市区河北东路华莱士全鸡汉堡店
0.0,巴州恒鼎五菱汽车销售有限公司
3.0,阆中市九寨菌王汤锅阆水西路店
11.0,正和智能网络科技（广州）有限公司
1.0,深圳市挚信佳商贸有限公司
3.0,沙依巴克区师大西路西魅大荷马餐厅
12.0,沃尔玛（四川）百货有限公司自贡汇兴路分店
0.0,深圳咿岫科技有限公司
2.0,广州南悦电子科技有限公司
1.0,深圳市豪源服装有限公司
1.0,广州盛宝诺化妆品有限公司
2.0,公主岭朵朵开信息技术咨询服务有限公司
1.0,广州午德汽车用品有限公司
0.0,潮州市潮安区东凤镇麦盛日用百货网店
15.0,库尔勒鑫宏宇通讯设备有限责任公司第七营业厅
0.0,深圳市华飒贸易有限公司
9.0,深圳市蜜司餐饮管理有限公司
0.0,长春市重亿电商工作室
1.0,深圳市金智鑫贸易有限公司
12.0,四川省川南酿造有限公司
1.0,华润万家商业（四川）有限公司成都万象城分店
1.0,深圳市金奥晶贸易有限公司
8.0,松原市宁江区春华体育运动俱乐部
17.0,广东志高空调有限公司
0.0,东莞市嘉荣超市有限公司
3.0,内江市东兴区绸都潮牛道餐饮店
0.0,深圳市康福万家医药连锁有限公司
5.0,南充市顺庆区颐祥私享美容馆
3.0,库尔勒蚝记蚝宅海鲜餐厅
1.0,广州晶东贸易有限公司
3.0,乌苏市神泉饭馆
4.0,吉林市万达广场投资有限公司
1.0,广州市广德宝汽车销售服务有限公司
1.0,成都市青白江区恬可蒙建材经营部
0.0,南部县蜀北街道办事处梅梅瓷砖店
26.0,深圳市宝安区黛丽坊服饰厂
25.0,广汽埃安新能源汽车股份有限公司
0.0,佛山市三水区班诗家具商店
9.0,华为技术有限公司
0.0,四平市铁西区美家伦生鲜超市
24.0,四川省宫廷食品有限责任公司
0.0,佛山市禅城区汇凯才服装店
1.0,深圳市金谱格光电有限公司
0.0,深圳美团优选科技有限公司
0.0,自贡市高新区孙氏通讯器材经营部
0.0,四会福多多一号珠宝店
25.0,比亚迪汽车工业有限公司
2.0,深圳市恒佰诺诚科技有限公司
13.0,韶关市丽枫酒店管理有限公司
2.0,广州盒马鲜生网络科技有限公司
0.0,言品生物科技（惠州）有限公司
2.0,海联永欣科技（成都）有限公司第十八分公司
0.0,经济技术开发区呆呆服装商行
8.0,乌鲁木齐喜狮健身服务有限公司
1.0,广州禧斐商贸中心
5.0,广州市黄埔区豆无忧祛斑美容店
0.0,深圳蓝瑟贸易有限公司
0.0,深圳市联迈达电热制品有限公司
0.0,佛山市奥贝森贸易有限公司
1.0,广州佐策服饰有限公司
4.0,深圳市去哪玩旅游开发有限公司
3.0,鼎湖区丝路好客拉面馆
15.0,中国移动通信集团广东有限公司汕尾分公司
0.0,佛山市达鑫顺商贸有限公司
2.0,广州万店云商科技有限公司
1.0,广州市广百股份有限公司
0.0,广州唯品会电子商务有限公司
0.0,广州雅蓝贸易有限公司
5.0,抚松县松江河镇大胜美业理发服务店
1.0,广州志成电子商务有限公司
5.0,广州男婚女嫁婚姻介绍服务有限公司
0.0,阆中市人合民药房
1.0,深圳市龙华区布兰美服装商行
0.0,广州市越秀区满天星宠物用品店
0.0,深圳市宝安区珂卡芙古之狼鞋店
7.0,长春市民益大药房连锁有限公司
1.0,广州市解小平化妆品有限公司
0.0,长春欧亚集团股份有限公司欧亚商都
23.0,上海恒企教育培训有限公司自贡分公司
0.0,比亚迪汽车销售有限公司
1.0,广州市扬鹰医疗器械有限公司
2.0,深圳腾讯数字经济有限公司
1.0,源产地农业发展（河源市）有限公司
12.0,朴诚乳业（集团）有限公司
10.0,广州市保越房地产开发有限公司
1.0,广州晨胜玖商贸有限公司
0.0,四川省西充晋龙药业零售连锁有限责任公司第10店
4.0,广东辛选控股有限公司
1.0,广东张仲景医药贸易有限公司
2.0,深圳街电科技有限公司
2.0,中军昆仑摩派（广东）智能科技有限公司
1.0,深圳市灵珺家贸易有限公司
10.0,广州市番禺区禺城建设综合开发公司
0.0,肇庆市新万悦百货商场经营有限公司
0.0,阿里健康大药房医药连锁有限公司
3.0,阳山金枫叶酒店有限公司
5.0,船山区德利停车场
0.0,广州海珠区唯品会电子商务有限公司
1.0,广州市天河区长兴振本百货商行
3.0,深圳市南山区朱记京呈宴烤鸭餐饮店
0.0,佛山市禅城区林林小谷服饰店
0.0,惠州惠阳秋长麦田溢香食品店
0.0,蜗牛仓昌盛超市（深圳）有限公司
1.0,广州火鸣鸟贸易有限公司
1.0,广州乔艺绘贸易有限公司
0.0,深圳市荣记珠宝有限公司
10.0,乌鲁木齐兴国缘物业服务有限公司
8.0,广州优力运动健身有限公司白云分公司
23.0,深圳区动未来科技教育有限公司
1.0,深圳市宝安区正又靓食品商行
5.0,连州市囍悦旅拍摄影店
0.0,四川海岸线商贸有限公司德阳市旌阳区龙泉山分公司
9.0,华为终端有限公司
1.0,深圳市罗湖区皇之冠轻奢珠宝商行
1.0,遂宁市船山区居家名材商行
0.0,深圳美团优选科技有限公司
1.0,广州得芊逸商贸有限公司
8.0,妙体体育（广州）有限公司
0.0,广州唯品会电子商务有限公司
2.0,深圳市森达莱科技有限公司
1.0,广州雅岚化妆品有限公司
0.0,深圳深诱服饰有限公司
6.0,肇庆石力付网络科技有限公司
0.0,长春市敏悦商贸有限公司
1.0,广州市宝诗曼美甲用品有限公司
1.0,深圳茂业百货有限公司南山分公司
3.0,沙依巴克区扬子江路阿臻味道米粉店
0.0,深圳市光明区好晟昀烟茶酒商行
15.0,中国联合网络通信有限公司松原市分公司
1.0,深圳市千百回电子商务有限公司
0.0,抚松县抚松镇玥盛珠宝行
8.0,沃福斯健身馆
1.0,朝阳区慈光路小酒喔酒类商行
28.0,额敏县季涛口腔诊所
0.0,沃尔玛（珠海）商业零售有限公司香洲山姆会员商店
2.0,广州研趣信息科技有限公司
0.0,新会区中粤粤禾香商行
22.0,广东南方新媒体股份有限公司
3.0,和田市新鱼凫桥串串火锅冒菜馆
21.0,汕头市潮南区卓灏日用品厂
4.0,韶关市益汇农产品电子商务有限公司
0.0,广州唯品会电子商务有限公司
13.0,峨眉山市优微致家酒店
1.0,广州沐羽化妆品有限公司
6.0,广州汇博科技有限公司
4.0,深圳华美亚商贸有限公司
1.0,广州似锦电子商务有限公司
5.0,新疆素苏美容服务有限公司
6.0,中山市小天才科技有限公司
26.0,广东骆驼服饰有限公司
9.0,深圳市威立讯电子有限公司
1.0,广州老蜂农化妆品有限公司
1.0,四川目的地商贸有限责任公司
2.0,深圳市超时代软件有限公司
2.0,深圳市腾讯计算机系统有限公司
1.0,南充合能压缩天然气有限责任公司加油加气南站
1.0,深圳天然食品贸易有限公司
1.0,广州潮阔商贸有限公司
5.0,广州斯麦欧美发有限公司
12.0,新疆骑龙人食品有限公司
0.0,舒兰市四小鲜果园生鲜旗舰店
1.0,广州市宏贵星弛新能源车商行
0.0,宽城区李鲲生鲜超市
16.0,遂宁市爱客娱乐有限公司
28.0,东莞东城好佰年口腔门诊部有限公司
2.0,深圳市腾讯计算机系统有限公司
7.0,广东望天湖生物科技股份有限公司
30.0,深圳市弘扬国际货运代理有限公司
0.0,绿园区伟登商贸行
6.0,广州市联课学教育科技有限公司
8.0,佛山市悦汇健身有限公司
0.0,广州久健商贸商行
1.0,广州精刚汽车用品有限公司
1.0,广州市群秀电子商务有限公司
2.0,深圳十方融海科技有限公司
2.0,深圳街电科技有限公司
1.0,深圳市湘奥照明有限公司
3.0,双流区小馋院中餐馆
0.0,四川易电通贸易有限公司
1.0,唯品会（中国）有限公司
0.0,成都通源雷克萨斯汽车销售服务有限公司
9.0,华为终端有限公司
0.0,筠连县筠奉翔珠宝店
12.0,吉林市好小子食品有限责任公司
0.0,潮州市潮安区浮洋镇质本陶瓷经营部
0.0,成都大白潮流服饰有限公司
15.0,中国移动通信集团广东有限公司汕头分公司
4.0,北京中公教育科技有限公司南充第二分公司
0.0,惠州山姆会员商店有限公司
0.0,佛山市尚依彩服饰有限公司
7.0,控卡（广州）食品科技有限公司
1.0,深圳市佩德数码有限公司
0.0,广州唯品会电子商务有限公司
0.0,宜宾市翠屏区鑫金益电脑经营部
2.0,深圳市享做点事科技有限公司
0.0,广州唯品会电子商务有限公司
0.0,长春汽车经济技术开发区鸿博沙发店
0.0,梨树县双河乡慧峰食品经销处
0.0,巴中市巴州区新惠裕商场
4.0,深圳市睡之宝实业有限公司
1.0,广州市华郦化妆品有限公司
0.0,昌吉市宏运发通讯店
0.0,阿克苏市壹鲜水产店
5.0,端州区新天地摄影店
0.0,深圳市德波科技有限公司
0.0,东莞市梵克雅商贸有限公司
4.0,自贡汇东投资管理有限公司
2.0,深圳市腾讯计算机系统有限公司
4.0,广州市毅腾品牌管理有限公司
0.0,深圳市竹芒信息技术有限公司
22.0,玛纳斯县时代凤凰影城
15.0,中国联合网络通信集团有限公司韶关市分公司
0.0,阿里健康大药房医药连锁有限公司
0.0,金牛区陈建峰饰品店
3.0,四川乡村基餐饮有限公司双流乐天玛特餐厅
1.0,广州琪涵琪化妆品有限公司
1.0,深圳市优品购文具商贸有限公司
5.0,昌吉市致时光摄影工作室
23.0,吉林市船营区冯家屯中公咨询中心
1.0,广州市金艳纯色美甲用品有限公司
0.0,惠州市康胜堂医疗有限公司
0.0,瑞丽市丰熙珠宝店
7.0,广州三十世纪科技有限公司
1.0,广州开门红智能门窗有限公司
1.0,广州市臻瑜尚品燕窝贸易有限公司
0.0,南充市高坪区唐氏五金杂货店
5.0,喀什市轩雅阁美容中心
6.0,广东美好三六五科技有限公司
0.0,深圳市华森发科技有限公司
1.0,东莞橙燃科技有限公司
0.0,吉林省百农汇参茸特产贸易有限公司
3.0,珠海市饮德食德餐饮有限公司
4.0,康成投资（中国）有限公司
0.0,揭阳市皮克斯电子商务有限公司
2.0,深圳市腾讯计算机系统有限公司
3.0,南充市顺庆区猪宝宝辣卤牛杂火锅店
0.0,新天地超市
1.0,南充市顺庆区虎太郎烘焙屋
10.0,吉林市保侒物业服务有限责任公司
0.0,四川帕拉颂婚纱礼服有限公司
12.0,四川省虎将食品有限公司
4.0,广州空格教育咨询有限公司
1.0,月影家装（深圳）有限公司
1.0,陈家东
0.0,成都禹合堂电子商务有限公司
0.0,惠州大亚湾归巢软装体验馆
2.0,自贡市郭金网络科技有限公司
6.0,佛山市知甜科技有限公司
0.0,南充市汇通医药零售连锁有限公司
5.0,水磨沟区七道湾路灵星发艺美发店
0.0,大安区潮牌服装店
11.0,广州时物信息科技有限公司
5.0,高新区（新市区）南二路一念花开摄影店
0.0,深圳市密西西比电子商务有限公司
1.0,松原市洪英食品有限公司
0.0,广州至品铺子食品有限公司
1.0,白山市天恩商贸有限公司
1.0,广州市增城纳妩服装经营部
0.0,佛山市顺德区童依屋服装店
2.0,深圳市腾讯计算机系统有限公司
0.0,吉林省添合科贸有限公司
0.0,四会市还我漂漂珠宝商行
1.0,深圳朗斯姆科技有限公司
5.0,宽城区宏源之星洗衣生活馆
4.0,深圳震轩美容美发管理有限公司
1.0,佛山市高明区悦陵通讯设备商店
17.0,四川长虹空调有限公司
26.0,李桂鑫
1.0,长春市涂于商贸行
0.0,惠州大亚湾飞凡母婴用品百货店第一分店
1.0,广东三福服装有限公司
0.0,新疆金匮医药连锁有限责任公司昌吉市第七分店
2.0,深圳市易知互联网有限公司
6.0,广州巧颜生物科技有限公司
1.0,广州市家品佳贸易有限公司
5.0,四川宜来洁洗涤有限责任公司
0.0,广州喵普拉斯服饰有限公司
8.0,梨树县新全民健身有限公司
1.0,美的集团电子商务有限公司
13.0,广州市天河区车陂天天宾馆
0.0,深圳虎威制衣有限公司广州分公司
0.0,成都启阳嘉航汽车销售服务有限公司
3.0,高新区（新市区）鲤鱼山北路楠火餐饮店
0.0,普宁市池尾娅慕希服装经营部
4.0,广州波尔红供应链有限公司
0.0,广安市广安区威尔斯陶瓷枣山店
1.0,深圳市龙岗区龙胜日用品商行
7.0,广州赫草堂生物科技有限公司
0.0,惠州市鹏弘文化传媒有限公司
11.0,梅河口市友吉源食品有限公司
0.0,高州市叶志英百货店
0.0,深圳大促网络科技有限公司
